Flop,Hand,Weight OOP,OOP Equity,BET 359.2% freq,BET 100% freq,BET 75.1% freq,BET 49.8% freq,BET 35.1% freq,BET 20% freq,CHECK freq
9s 7h 5h,Ac5s,0.135,45.46,0.00,0.00,2.22,7.63,6.20,0.00,83.95
9s 7h 5h,Ac8s,0.090,33.25,0.00,0.00,32.16,35.81,8.17,0.00,23.86
9s 7h 5h,AcTs,0.140,25.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AcJs,0.005,28.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AcKs,0.575,38.58,0.00,0.00,7.01,7.47,3.72,0.01,81.79
9s 7h 5h,5d4d,0.300,44.06,0.00,0.00,10.95,16.47,4.87,0.00,67.71
9s 7h 5h,6d5d,0.525,51.45,0.00,0.00,5.06,23.07,8.27,0.02,63.58
9s 7h 5h,7d6d,0.420,55.25,0.00,0.00,21.08,27.52,5.95,0.00,45.45
9s 7h 5h,8d7d,0.450,57.23,0.00,0.00,18.10,18.07,4.18,0.00,59.65
9s 7h 5h,9d8d,0.225,59.42,0.00,0.00,42.23,6.23,0.00,0.00,51.54
9s 7h 5h,TdTc,0.035,52.48,0.00,0.00,0.81,0.00,0.00,0.00,99.19
9s 7h 5h,Td9d,0.380,54.89,0.00,0.00,19.70,13.53,2.78,0.00,63.98
9s 7h 5h,JdJc,0.130,57.78,0.00,0.00,0.00,19.13,7.94,0.00,72.93
9s 7h 5h,Jd8d,0.020,37.87,0.00,0.00,0.00,29.14,22.60,0.00,48.27
9s 7h 5h,Jd9d,0.050,54.83,0.00,0.00,33.99,26.29,0.00,0.00,39.72
9s 7h 5h,JdTd,0.345,28.40,0.00,0.00,12.12,39.46,7.40,0.02,41.00
9s 7h 5h,QdQc,0.655,66.10,0.00,0.00,11.91,45.72,9.37,0.02,32.98
9s 7h 5h,Qd6d,0.075,27.64,0.00,0.00,47.60,24.06,1.03,0.00,27.31
9s 7h 5h,Qd8d,0.120,27.96,0.00,0.00,24.01,41.81,8.45,0.00,25.73
9s 7h 5h,Qd9d,0.125,54.61,0.00,0.00,46.50,34.23,1.22,0.00,18.05
9s 7h 5h,QdTd,0.345,18.23,0.00,0.00,1.33,5.42,1.37,0.00,91.89
9s 7h 5h,QdJd,0.650,18.35,0.00,0.00,0.00,0.63,0.13,0.00,99.24
9s 7h 5h,KdJc,0.170,19.83,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,KdQc,0.240,22.44,0.00,0.00,15.14,4.19,2.00,0.03,78.64
9s 7h 5h,KdKc,1.000,73.71,0.00,0.00,36.68,24.14,1.41,0.00,37.77
9s 7h 5h,Kd3d,0.100,15.73,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Kd4d,0.310,15.80,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Kd5d,0.120,44.88,0.00,0.00,0.00,0.00,4.86,0.00,95.14
9s 7h 5h,Kd6d,0.065,28.36,0.00,0.00,63.78,13.52,0.00,0.00,22.70
9s 7h 5h,Kd7d,0.140,50.51,0.00,0.00,24.78,8.66,6.30,0.00,60.26
9s 7h 5h,Kd9d,0.010,54.35,0.00,0.00,100.00,0.00,0.00,0.00,0.00
9s 7h 5h,KdTd,0.400,19.02,0.00,0.00,0.39,8.46,0.24,0.00,90.90
9s 7h 5h,KdJd,0.100,20.19,0.00,0.00,0.00,10.09,0.73,0.00,89.17
9s 7h 5h,KdQd,0.170,22.93,0.00,0.00,54.43,31.90,1.98,0.00,11.69
9s 7h 5h,KdJh,0.170,23.54,0.00,0.00,51.24,17.04,0.84,0.00,30.88
9s 7h 5h,KdQh,0.240,26.44,0.00,0.00,47.13,19.08,2.31,0.00,31.48
9s 7h 5h,KdJs,0.170,19.98,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,KdQs,0.240,22.60,0.00,0.00,5.55,11.02,3.13,0.00,80.29
9s 7h 5h,Ad4c,0.045,22.12,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad5c,0.135,45.34,0.00,0.00,0.00,5.33,0.00,0.00,94.67
9s 7h 5h,Ad8c,0.090,33.19,0.00,0.00,43.01,33.97,0.11,0.00,22.91
9s 7h 5h,Ad9c,0.020,54.16,0.00,0.00,71.85,16.11,0.00,0.00,12.03
9s 7h 5h,AdTc,0.140,25.26,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdJc,0.005,28.15,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdKc,0.575,38.34,0.00,0.00,2.49,2.73,1.33,0.00,93.45
9s 7h 5h,AdAc,1.000,78.27,0.00,0.00,54.73,15.81,1.68,0.00,27.79
9s 7h 5h,Ad2d,0.320,20.75,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad3d,0.245,22.04,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad4d,0.165,22.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad5d,0.190,45.39,0.00,0.00,1.87,14.63,14.43,0.03,69.04
9s 7h 5h,Ad7d,0.030,50.10,0.00,0.00,0.00,1.30,2.02,0.00,96.68
9s 7h 5h,Ad8d,0.060,33.22,0.00,0.00,43.13,29.02,0.00,0.00,27.85
9s 7h 5h,Ad9d,0.075,54.16,0.00,0.00,72.86,13.73,0.00,0.00,13.41
9s 7h 5h,AdTd,0.175,25.67,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdJd,0.255,28.52,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdQd,0.525,32.06,0.00,0.00,8.41,6.80,0.87,0.00,83.92
9s 7h 5h,AdKd,1.000,38.33,0.00,0.00,1.76,4.08,0.59,0.00,93.57
9s 7h 5h,Ad4h,0.045,24.77,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad8h,0.090,35.52,0.00,0.00,26.06,31.10,1.60,0.00,41.24
9s 7h 5h,Ad9h,0.020,56.51,0.00,0.00,13.57,5.97,0.00,0.00,80.46
9s 7h 5h,AdTh,0.140,28.54,0.00,0.00,51.81,12.60,0.65,0.00,34.94
9s 7h 5h,AdJh,0.005,31.94,0.00,0.00,18.03,32.05,11.98,0.00,37.94
9s 7h 5h,AdKh,0.575,42.64,0.00,0.00,25.42,38.72,8.49,0.01,27.37
9s 7h 5h,Ad4s,0.045,22.22,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Ad5s,0.135,45.46,0.00,0.00,2.22,7.63,6.20,0.00,83.95
9s 7h 5h,Ad8s,0.090,33.25,0.00,0.00,32.16,35.81,8.17,0.00,23.86
9s 7h 5h,AdTs,0.140,25.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdJs,0.005,28.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AdKs,0.575,38.58,0.00,0.00,7.01,7.47,3.72,0.01,81.79
9s 7h 5h,9h8h,0.225,73.49,0.00,0.00,6.51,29.12,14.35,0.00,50.02
9s 7h 5h,ThTc,0.035,55.43,0.00,0.00,26.24,0.52,0.28,0.00,72.95
9s 7h 5h,ThTd,0.035,55.43,0.00,0.00,26.24,0.52,0.28,0.00,72.95
9s 7h 5h,Th9h,0.380,71.08,0.00,0.00,32.93,7.17,1.46,0.00,58.44
9s 7h 5h,JhJc,0.130,61.02,0.00,0.00,8.52,21.78,7.32,0.00,62.38
9s 7h 5h,JhJd,0.130,61.02,0.00,0.00,8.52,21.78,7.32,0.00,62.38
9s 7h 5h,Jh8h,0.020,58.33,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Jh9h,0.050,71.66,0.00,0.00,62.76,0.00,0.00,0.00,37.24
9s 7h 5h,JhTh,0.345,53.05,0.00,0.00,16.60,20.76,5.13,0.01,57.51
9s 7h 5h,QhQc,0.655,69.60,0.00,0.01,23.06,29.40,5.64,0.01,41.88
9s 7h 5h,QhQd,0.655,69.60,0.00,0.01,23.06,29.40,5.64,0.01,41.88
9s 7h 5h,Qh6h,0.075,52.49,0.00,0.00,0.00,41.00,6.91,0.03,52.06
9s 7h 5h,Qh8h,0.120,52.68,0.00,0.00,0.00,38.18,12.02,0.00,49.80
9s 7h 5h,Qh9h,0.125,72.08,0.00,0.00,28.86,3.66,0.00,0.00,67.48
9s 7h 5h,QhTh,0.345,47.21,0.00,0.00,22.18,29.41,7.48,0.04,40.90
9s 7h 5h,QhJh,0.650,47.77,0.00,0.01,38.39,24.98,6.17,0.01,30.44
9s 7h 5h,KhJc,0.170,23.91,0.00,0.00,45.04,36.41,0.95,0.00,17.60
9s 7h 5h,KhQc,0.240,26.79,0.00,0.00,42.53,22.03,3.44,0.00,32.00
9s 7h 5h,KhKc,1.000,77.26,0.00,0.00,31.12,26.68,4.86,0.00,37.33
9s 7h 5h,KhJd,0.170,23.91,0.00,0.00,45.04,36.42,0.95,0.00,17.60
9s 7h 5h,KhQd,0.240,26.79,0.00,0.00,42.53,22.03,3.44,0.00,32.00
9s 7h 5h,KhKd,1.000,77.26,0.00,0.00,31.12,26.68,4.86,0.01,37.33
9s 7h 5h,Kh3h,0.100,45.21,0.00,0.00,0.00,56.26,24.51,0.01,19.22
9s 7h 5h,Kh4h,0.310,45.39,0.00,0.00,2.57,51.21,14.59,0.02,31.61
9s 7h 5h,Kh6h,0.065,53.15,0.00,0.00,0.00,65.17,6.45,0.02,28.36
9s 7h 5h,Kh9h,0.010,72.10,0.00,0.00,0.00,57.55,19.27,0.00,23.18
9s 7h 5h,KhTh,0.400,47.93,0.00,0.00,47.43,24.34,1.67,0.00,26.56
9s 7h 5h,KhJh,0.100,48.89,0.00,0.00,31.91,35.04,7.74,0.00,25.30
9s 7h 5h,KhQh,0.170,51.19,0.00,0.00,4.72,48.05,8.66,0.00,38.56
9s 7h 5h,KhJs,0.170,24.07,0.00,0.05,45.00,33.29,8.70,0.00,12.95
9s 7h 5h,KhQs,0.240,26.95,0.00,0.00,41.65,29.64,2.08,0.00,26.63
9s 7h 5h,Ah4c,0.045,26.37,0.00,0.00,60.56,0.00,0.00,0.00,39.44
9s 7h 5h,Ah5c,0.135,50.73,0.00,0.00,0.00,16.73,10.64,0.03,72.60
9s 7h 5h,Ah8c,0.090,37.52,0.00,0.00,11.36,59.88,16.16,0.00,12.60
9s 7h 5h,Ah9c,0.020,59.46,0.00,0.00,5.46,48.19,9.10,0.00,37.25
9s 7h 5h,AhTc,0.140,29.71,0.00,0.00,57.89,30.85,0.49,0.00,10.78
9s 7h 5h,AhJc,0.005,32.87,0.00,0.00,0.00,74.35,25.65,0.00,0.00
9s 7h 5h,AhKc,0.575,43.46,0.00,0.00,29.16,30.40,5.22,0.00,35.23
9s 7h 5h,AhAc,1.000,83.22,0.00,0.00,14.19,37.34,10.57,0.02,37.88
9s 7h 5h,Ah4d,0.045,26.37,0.00,0.00,60.56,0.00,0.00,0.00,39.44
9s 7h 5h,Ah5d,0.135,50.73,0.00,0.00,0.00,16.73,10.64,0.03,72.60
9s 7h 5h,Ah8d,0.090,37.52,0.00,0.00,11.36,59.88,16.16,0.00,12.60
9s 7h 5h,Ah9d,0.020,59.46,0.00,0.00,5.46,48.19,9.10,0.00,37.25
9s 7h 5h,AhTd,0.140,29.71,0.00,0.00,57.89,30.85,0.49,0.00,10.78
9s 7h 5h,AhJd,0.005,32.87,0.00,0.00,0.00,74.35,25.65,0.00,0.00
9s 7h 5h,AhKd,0.575,43.46,0.00,0.00,29.16,30.40,5.22,0.00,35.23
9s 7h 5h,AhAd,1.000,83.22,0.00,0.00,14.19,37.34,10.57,0.02,37.88
9s 7h 5h,Ah2h,0.320,50.25,0.00,0.00,33.51,38.24,6.20,0.00,22.05
9s 7h 5h,Ah3h,0.245,51.05,0.00,0.00,32.16,18.89,6.54,0.00,42.41
9s 7h 5h,Ah4h,0.165,51.19,0.00,0.00,19.14,12.00,9.08,0.00,59.78
9s 7h 5h,Ah8h,0.060,58.19,0.00,0.00,19.00,27.16,0.00,0.00,53.85
9s 7h 5h,Ah9h,0.075,74.05,0.00,0.00,5.24,52.23,19.33,0.00,23.20
9s 7h 5h,AhTh,0.175,53.88,0.00,0.00,60.61,10.88,0.55,0.00,27.96
9s 7h 5h,AhJh,0.255,56.13,0.00,0.00,47.15,16.54,1.07,0.00,35.23
9s 7h 5h,AhQh,0.525,58.92,0.00,0.00,16.24,29.88,3.97,0.00,49.92
9s 7h 5h,AhKh,1.000,63.27,0.00,0.00,5.69,20.31,5.89,0.03,68.09
9s 7h 5h,Ah4s,0.045,26.47,0.00,0.00,56.07,0.00,0.00,0.00,43.93
9s 7h 5h,Ah5s,0.135,50.84,0.00,0.00,0.00,18.13,17.59,0.08,64.20
9s 7h 5h,Ah8s,0.090,37.58,0.00,0.00,5.40,66.24,20.09,0.00,8.27
9s 7h 5h,AhTs,0.140,29.81,0.00,0.00,39.06,45.94,3.54,0.00,11.46
9s 7h 5h,AhJs,0.005,33.07,0.00,0.00,1.57,52.63,42.58,0.00,3.22
9s 7h 5h,AhKs,0.575,43.70,0.00,0.00,26.28,27.15,5.55,0.00,41.01
9s 7h 5h,5s4s,0.300,46.79,0.00,0.00,4.02,26.66,3.73,0.00,65.59
9s 7h 5h,6s5s,0.525,53.72,0.00,0.00,15.10,25.50,8.66,0.02,50.71
9s 7h 5h,7s6s,0.420,57.37,0.00,0.00,21.48,17.49,5.27,0.02,55.73
9s 7h 5h,8s7s,0.450,59.14,0.00,0.00,11.52,21.83,7.80,0.02,58.84
9s 7h 5h,TsTc,0.035,52.81,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,TsTd,0.035,52.81,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,TsTh,0.035,55.75,0.00,0.00,0.00,0.00,0.02,0.00,99.98
9s 7h 5h,JsJc,0.130,57.99,0.00,0.00,0.00,7.78,3.22,0.00,88.99
9s 7h 5h,JsJd,0.130,57.99,0.00,0.00,0.00,7.78,3.22,0.00,88.99
9s 7h 5h,JsJh,0.130,61.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,Js8s,0.020,40.50,0.00,0.00,0.00,8.30,11.44,0.00,80.27
9s 7h 5h,JsTs,0.345,31.67,0.00,0.00,10.06,39.67,14.29,0.03,35.95
9s 7h 5h,QsQc,0.655,66.35,0.00,0.01,17.00,28.74,8.27,0.02,45.98
9s 7h 5h,QsQd,0.655,66.35,0.00,0.01,17.00,28.74,8.26,0.02,45.98
9s 7h 5h,QsQh,0.655,69.85,0.00,0.00,13.02,13.83,7.72,0.03,65.40
9s 7h 5h,Qs6s,0.075,30.89,0.00,0.00,42.12,44.68,2.49,0.00,10.72
9s 7h 5h,Qs8s,0.120,31.16,0.00,0.00,14.26,52.10,9.44,0.00,24.20
9s 7h 5h,QsTs,0.345,22.07,0.00,0.00,10.37,35.37,16.83,0.00,37.43
9s 7h 5h,QsJs,0.650,22.27,0.00,0.01,6.58,24.36,9.26,0.04,59.76
9s 7h 5h,KsJc,0.170,19.97,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,KsQc,0.240,22.63,0.00,0.00,12.26,4.42,3.23,0.00,80.10
9s 7h 5h,KsKc,1.000,73.95,0.00,0.00,40.91,23.56,1.64,0.00,33.90
9s 7h 5h,KsJd,0.170,19.97,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,KsQd,0.240,22.63,0.00,0.00,12.26,4.42,3.23,0.00,80.10
9s 7h 5h,KsKd,1.000,73.95,0.00,0.00,40.91,23.56,1.64,0.00,33.89
9s 7h 5h,KsJh,0.170,23.68,0.00,0.00,52.32,12.91,2.42,0.00,32.35
9s 7h 5h,KsQh,0.240,26.63,0.00,0.00,35.21,21.88,4.53,0.00,38.38
9s 7h 5h,KsKh,1.000,77.50,0.00,0.00,29.72,30.39,6.38,0.00,33.50
9s 7h 5h,Ks3s,0.100,19.60,0.00,0.00,39.33,0.86,0.00,0.00,59.80
9s 7h 5h,Ks4s,0.310,19.67,0.00,0.00,20.45,1.48,0.16,0.00,77.92
9s 7h 5h,Ks5s,0.120,47.74,0.00,0.00,0.00,0.00,7.79,0.00,92.21
9s 7h 5h,Ks6s,0.065,31.58,0.00,0.00,59.08,38.83,0.00,0.00,2.09
9s 7h 5h,Ks7s,0.140,53.14,0.00,0.00,16.25,23.93,7.16,0.00,52.66
9s 7h 5h,KsTs,0.400,22.82,0.00,0.00,36.96,36.40,11.51,0.00,15.14
9s 7h 5h,KsJs,0.100,24.00,0.00,0.00,33.07,57.70,9.08,0.13,0.02
9s 7h 5h,KsQs,0.170,26.72,0.00,0.00,58.83,40.56,0.00,0.00,0.61
9s 7h 5h,As4c,0.045,22.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,As5c,0.135,45.61,0.00,0.00,0.00,1.25,1.80,0.00,96.95
9s 7h 5h,As8c,0.090,33.34,0.00,0.00,31.87,21.15,10.28,0.00,36.70
9s 7h 5h,As9c,0.020,54.54,0.00,0.00,83.45,16.50,0.00,0.00,0.05
9s 7h 5h,AsTc,0.140,25.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AsJc,0.005,28.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AsKc,0.575,38.63,0.00,0.01,4.40,11.32,4.75,0.00,79.52
9s 7h 5h,AsAc,1.000,78.72,0.00,0.00,54.62,17.76,2.15,0.00,25.47
9s 7h 5h,As4d,0.045,22.21,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,As5d,0.135,45.61,0.00,0.00,0.00,1.25,1.80,0.00,96.95
9s 7h 5h,As8d,0.090,33.34,0.00,0.00,31.87,21.15,10.28,0.00,36.70
9s 7h 5h,As9d,0.020,54.54,0.00,0.00,83.45,16.50,0.00,0.00,0.05
9s 7h 5h,AsTd,0.140,25.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AsJd,0.005,28.35,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,AsKd,0.575,38.63,0.00,0.01,4.40,11.32,4.75,0.00,79.52
9s 7h 5h,AsAd,1.000,78.72,0.00,0.00,54.62,17.76,2.15,0.00,25.47
9s 7h 5h,As4h,0.045,24.87,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,As8h,0.090,35.68,0.00,0.00,5.83,31.08,4.36,0.00,58.73
9s 7h 5h,As9h,0.020,56.89,0.00,0.00,29.16,6.71,0.00,0.00,64.13
9s 7h 5h,AsTh,0.140,28.68,0.00,0.00,59.02,7.58,3.70,0.00,29.70
9s 7h 5h,AsJh,0.005,32.13,0.00,0.00,22.48,22.21,8.91,0.00,46.40
9s 7h 5h,AsKh,0.575,42.92,0.00,0.00,21.17,32.04,8.47,0.02,38.29
9s 7h 5h,AsAh,1.000,83.65,0.00,0.00,13.21,40.28,9.02,0.03,37.47
9s 7h 5h,As2s,0.320,24.52,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,As3s,0.245,25.74,0.00,0.00,34.73,0.41,0.53,0.00,64.32
9s 7h 5h,As4s,0.165,25.92,0.00,0.00,25.54,0.70,1.12,0.00,72.64
9s 7h 5h,As5s,0.190,48.32,0.00,0.00,0.00,10.74,7.17,0.05,82.04
9s 7h 5h,As7s,0.030,52.87,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 7h 5h,As8s,0.060,36.32,0.00,0.00,44.21,52.96,0.00,0.00,2.83
9s 7h 5h,AsTs,0.175,29.27,0.00,0.00,21.61,37.57,8.61,0.00,32.20
9s 7h 5h,AsJs,0.255,32.12,0.00,0.00,1.98,17.78,11.22,0.02,68.99
9s 7h 5h,AsQs,0.525,35.60,0.00,0.00,27.70,31.66,3.91,0.00,36.73
9s 7h 5h,AsKs,1.000,41.64,0.00,0.00,18.69,25.06,2.90,0.00,53.35
9s 8h 2d,5c4c,0.300,15.41,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,6c5c,0.525,27.45,0.00,0.00,9.70,33.73,0.00,0.00,56.57
9s 8h 2d,7c6c,0.420,39.92,0.00,0.00,7.92,46.08,0.01,0.00,45.99
9s 8h 2d,8c7c,0.450,56.96,0.00,0.00,2.46,36.20,0.02,0.02,61.30
9s 8h 2d,9c8c,0.225,83.60,0.00,0.00,17.99,44.94,0.00,0.00,37.08
9s 8h 2d,Tc9c,0.380,59.89,0.00,0.00,11.54,42.83,0.00,0.00,45.63
9s 8h 2d,Jc8c,0.020,58.74,0.00,0.00,0.00,8.80,0.00,0.00,91.20
9s 8h 2d,Jc9c,0.050,59.97,0.00,0.00,0.00,15.04,0.00,0.00,84.96
9s 8h 2d,JcTc,0.345,41.34,0.00,0.00,5.09,53.09,0.00,0.03,41.80
9s 8h 2d,Qc6c,0.075,18.86,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Qc8c,0.120,58.65,0.00,0.00,6.54,40.14,0.00,0.00,53.33
9s 8h 2d,Qc9c,0.125,59.91,0.00,0.00,18.66,36.80,0.00,0.00,44.54
9s 8h 2d,QcTc,0.345,30.97,0.00,0.00,16.08,45.70,0.00,0.00,38.23
9s 8h 2d,QcJc,0.650,30.92,0.00,0.00,16.95,50.42,0.00,0.00,32.63
9s 8h 2d,Kc3c,0.100,15.59,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Kc4c,0.310,15.67,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Kc5c,0.120,16.91,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Kc6c,0.065,18.68,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Kc7c,0.140,20.23,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Kc9c,0.010,58.89,0.00,0.00,0.00,26.20,0.00,0.00,73.80
9s 8h 2d,KcTc,0.400,20.66,0.00,0.00,2.48,3.74,0.00,0.00,93.78
9s 8h 2d,KcJc,0.100,21.38,0.00,0.00,29.93,37.94,0.00,0.00,32.13
9s 8h 2d,KcQc,0.170,24.30,0.00,0.00,26.89,40.80,0.00,0.00,32.31
9s 8h 2d,KcJd,0.170,21.18,0.00,0.00,0.27,3.57,0.00,0.00,96.16
9s 8h 2d,KcQd,0.240,23.99,0.00,0.00,13.18,28.15,0.00,0.00,58.68
9s 8h 2d,KcJh,0.170,21.18,0.00,0.00,0.02,2.87,0.00,0.00,97.12
9s 8h 2d,KcQh,0.240,23.98,0.00,0.00,11.22,28.00,0.00,0.00,60.77
9s 8h 2d,KcJs,0.170,21.18,0.00,0.00,0.25,2.99,0.00,0.00,96.76
9s 8h 2d,KcQs,0.240,23.98,0.00,0.00,11.29,28.70,0.00,0.00,60.01
9s 8h 2d,Ac2c,0.320,45.74,0.00,0.00,20.34,58.70,0.00,0.00,20.97
9s 8h 2d,Ac3c,0.245,23.33,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac4c,0.165,23.55,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac5c,0.190,25.10,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac7c,0.030,27.32,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac8c,0.060,57.59,0.00,0.00,0.00,69.95,0.00,0.00,30.05
9s 8h 2d,Ac9c,0.075,58.96,0.00,0.00,0.00,65.35,0.00,0.00,34.65
9s 8h 2d,AcTc,0.175,30.69,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcJc,0.255,33.52,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcQc,0.525,37.41,0.00,0.00,3.78,24.06,0.00,0.02,72.14
9s 8h 2d,AcKc,1.000,43.10,0.00,0.00,11.31,31.23,0.03,0.00,57.42
9s 8h 2d,Ac4d,0.045,23.56,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac5d,0.135,24.95,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac8d,0.090,57.73,0.00,0.00,0.00,42.06,0.00,0.00,57.94
9s 8h 2d,Ac9d,0.020,59.10,0.00,0.00,0.00,49.94,0.00,0.00,50.06
9s 8h 2d,AcTd,0.140,30.51,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcJd,0.005,33.43,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcKd,0.575,43.36,0.00,0.00,11.89,37.67,0.00,0.03,50.40
9s 8h 2d,Ac4h,0.045,23.56,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac5h,0.135,24.95,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac9h,0.020,58.96,0.00,0.00,0.00,61.11,0.00,0.00,38.89
9s 8h 2d,AcTh,0.140,30.51,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcJh,0.005,33.43,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcKh,0.575,43.35,0.00,0.00,11.57,39.58,0.02,0.01,48.83
9s 8h 2d,Ac4s,0.045,23.56,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac5s,0.135,24.95,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Ac8s,0.090,57.58,0.00,0.00,0.00,36.50,0.00,0.00,63.50
9s 8h 2d,AcTs,0.140,30.43,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcJs,0.005,33.43,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,AcKs,0.575,43.35,0.00,0.00,11.41,39.74,0.00,0.00,48.85
9s 8h 2d,5d4d,0.300,19.05,0.00,0.00,0.00,0.00,0.00,0.01,99.99
9s 8h 2d,6d5d,0.525,30.53,0.00,0.00,21.66,49.06,0.01,0.00,29.27
9s 8h 2d,7d6d,0.420,42.40,0.00,0.00,13.54,51.56,0.00,0.01,34.90
9s 8h 2d,8d7d,0.450,59.14,0.00,0.00,7.10,39.64,0.01,0.00,53.26
9s 8h 2d,9d8d,0.225,84.15,0.00,0.00,10.03,53.89,0.00,0.00,36.08
9s 8h 2d,TdTc,0.035,57.96,0.00,0.00,3.51,44.65,0.00,0.23,51.61
9s 8h 2d,Td9d,0.380,62.02,0.00,0.00,5.41,39.20,0.03,0.03,55.33
9s 8h 2d,JdJc,0.130,63.33,0.00,0.00,5.52,60.12,0.02,0.00,34.35
9s 8h 2d,Jd8d,0.020,61.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
9s 8h 2d,Jd9d,0.050,62.19,0.00,0.00,0.00,2.63,0.00,0.00,97.37
9s 8h 2d,JdTd,0.345,43.99,0.00,0.00,5.97,54.77,0.00,0.00,39.26
9s 8h 2d,QdQc,0.655,72.08,0.00,0.00,18.69,55.46,0.00,0.00,25.84
9s 8h 2d,Qd6d,0.075,22.63,0.00,0.00,20.13,30.65,0.00,0.08,49.13
9s 8h 2d,Qd8d,0.120,60.97,0.00,0.00,0.81,40.00,0.09,0.01,59.10
9s 8h 2d,Qd9d,0.125,62.20,0.00,0.00,13.46,44.49,0.01,0.00,42.04
9s 8h 2d,QdTd,0.345,34.21,0.00,0.00,15.27,54.40,0.00,0.00,30.33
9s 8h 2d,QdJd,0.650,34.26,0.00,0.00,15.11,59.07,0.01,0.00,25.82
